;Index;id;name;city;min_salary;max_salary;company;days_from_publication;description;conditions;requirement;responsibility;key_skills;Тюмень;Челябинск;Казань;Екатеринбург;Другие города;experience_Более 6 лет;experience_Нет опыта;experience_От 1 года до 3 лет;experience_От 3 до 6 лет;schedule_Гибкий график;schedule_Полный день;schedule_Сменный график;schedule_Удаленная работа;employment_Полная занятость;employment_Проектная работа;employment_Стажировка;employment_Частичная занятость;C#;Git;.NET Framework;SQL;ASP.NET;JavaScript;MS SQL;C++;MVC;ООП;Другие навыки
108;3;33447304;Junior программист С++;Новосибирск;2;4;Бизнес Финанс Групп;0.0;"Задачи:  Разработка новой функциональности по техническому заданию и проектной документации Развитие и поддержка существующей функциональности, рефакторинг кода Работа в команде с самостоятельным решением задач в своей зоне ответственности.  Требования:  Высшее (техническое в сфере ИТ) образование; ЖЕЛАТЕЛЬНО наличие знаний и навыков в следующих областях: знание С/C++; СУБД (опыт работы с одной из): Oracle, PostgreSQL, MySQL, альтернативные решения; умение писать SQL-запросы; владение ПК на уровне администратора (установка и настройка ОС семейства Windows не должна вызывать проблем), опыт работы с виртуальными машинами Умение грамотно формулировать свои мысли устно и письменно, конструктивно вести разговор, работать в команде. Умение работать с технической документацией.  Условия:  Надежная стабильная компания - лидер рынка банковской автоматизации График работы: полный или неполный рабочий день, гибкое время начала рабочего дня (с 8 до 11) Оформление в соответствии с ТК РФ Заработная плата официальная: оклад и достойные премии по результатам работы Добровольное медицинское страхование Корпоративное обучение  Рассматриваем в тч студентов последних курсов обучения технических вузов и начинающих специалистов с небольшим опытом работы.";  Надежная стабильная компания - лидер рынка банковской автоматизации График работы: полный или неполный рабочий день, гибкое время начала рабочего дня (с 8 до 11) Оформление в соответствии с ТК РФ Заработная плата официальная: оклад и достойные премии по результатам работы Добровольное медицинское страхование Корпоративное обучение  Рассматриваем в тч студентов последних курсов обучения технических вузов и начинающих специалистов с небольшим опытом работы.;"Высшее (техническое в сфере ИТ) образование. ЖЕЛАТЕЛЬНО наличие знаний и навыков в следующих областях: знание С/C++; СУБД (опыт работы...";Разработка новой функциональности по техническому заданию и проектной документации. Развитие и поддержка существующей функциональности, рефакторинг кода. Работа в команде с...;"C#;Git;.NET Framework;SQL;ASP.NET";0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;1;1;1;1;1;1;0;0;0;0;0;0
109;7;31597370;Программист С++;Новосибирск;2;4;Дата Ист;0.0;"Мы реализуем высокотехнологичные проекты в сфере геоинформационных систем - от мобильных картографических приложений до систем управления геоданными на корпоративном уровне. Программные продукты, информационные системы и решения нашей компании применяются в управлении территориями и природными ресурсами, геологии и геофизике, добыче нефти и газа, управлении городским хозяйством, земельном кадастре, транспортной логистике, в сельском и лесном хозяйстве и многих других сферах деятельности. Business Analyst Pro - расширение для платформы ArcGIS Pro американской компании Esri – основоположника и мирового лидера рынка геоинформационных систем. Business Analyst Pro служит для проведения сложных геомаркетинговых исследований, расчета пути следования, поиска оптимального расположения новых магазинов и складов. Продукты семейства Business Analyst используют в работе такие крупные компании, как Nike, Walmart, Kaiser и Dyson. Требования к кандидатам  знание C++ ; знание и понимание ООП; английский язык на уровне чтения технической документации (intermediate); умение работать в команде, умение работать с чужим кодом.  Дополнительно приветствуется  знание C#, WPF; умение работать с системой контроля версий (Git); свободное владение английским языком.  Чем надо будет заниматься  разрабатывать расширение для ArcGIS Pro на C++, писать автоматические тесты  Мы предлагаем  оформление в соответствии с ТК, полностью официальная заработная плата, отпуск 4 недели в год в удобное время; бесплатная медицинская страховка, которая включает ведущие клиники Новосибирска: ЦНМТ, Академмедикал, Медицинский центр им. Е.Н. Мешалкина, НИИТО, Дентал Сервис; компенсация стоимости занятий в бассейне; 8-часовой рабочий день с гибким началом рабочего дня (до 10:00), испытательный срок 1 месяц; мощное железо: Intel Core i7, SSD, 16GB RAM; современный софт: в работе используем Visual Studio 2015, GIT для хранения исходного кода, YouTrack для баг-трекинга и билд-сервер с TeamCity для автоматической сборки исходного кода, ОС и office пакеты последней линейки; уютный и просторный офис, ароматный кофе и многое-многое другое.  Как мы разрабатываем Business Analyst Pro Над проектом работает распределённая команда разработчиков и инженеров, часть которой находится в Новосибирске, а часть в городе Редландс, США. Поэтому важную роль играет тесное командное взаимодействие. Для ежедневного общения с зарубежными коллегами мы используем e-mail и Slack, а для детального обсуждения сложных задач дважды в неделю проводим митинги по Skype/Lync. Мы разрабатываем и тестируем инструменты геообработки для ArcGIS Pro, пользовательский интерфейс для визуализации данных и интерактивного анализа. Так как мы разрабатываем расширение для ArcGIS Pro, важно учитывать особенности дизайна и работы основного приложения. Для управления проектом мы используем Scrum, а сам проект размещён на платформе GitHub. Бизнес-логика реализована на С++, а удобный функциональный интерфейс - на C#. В продукте применяются технологии WPF, COM, ArcObjects, ArcGIS Pro SDK и ArcGIS REST API.";;Знание C++ . Знание и понимание ООП. Английский язык на уровне чтения технической документации (intermediate). Умение работать в команде, умение работать...;Разрабатывать расширение для ArcGIS Pro на C++, писать автоматические тесты.;"C++;ООП;Git;Английский язык";0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;1;1
110;9;33939924;Программист C#;Новосибирск;2;4;Дата Ист;0.0;"Мы реализуем высокотехнологичные проекты в сфере геоинформационных систем - от мобильных картографических приложений до систем управления геоданными на корпоративном уровне. Программные продукты, информационные системы и решения нашей компании применяются в управлении территориями и природными ресурсами, геологии и геофизике, добыче нефти и газа, управлении городским хозяйством, земельном кадастре, транспортной логистике, в сельском и лесном хозяйстве и многих других сферах деятельности. XTools Pro – набор инструментов к настольной версии ArcGIS, который делает работу по созданию профессиональных цифровых карт проще и быстрее. Это – наш собственный продукт, известный в среде ГИС-специалистов по всему миру. Геоинформационные системы (ГИС) — это самые современные цифровые технологии, направленные на создание, обработку и управление данными, имеющими координаты в пространстве. Требования к кандидатам:  NET (C#, WPF), Git; знание и понимание ООП; владение английским языком на уровне чтения технической документации (intermediate); ответственность, умение работать в команде, умение работать с чужим кодом.  Дополнительно приветствуется:  опыт работы с СУБД; умение работать с системой контроля версий (GIT, TFS и пр.); знание Python; знакомство с гибкими методологиями Agile (Scrum, Kanban).  Чем надо будет заниматься:  разрабатывать модули/плагины к ArcGIS Desktop на С# .NET с использованием WPF.  Мы предлагаем:  работа в команде; 8-часовой рабочий день (начало рабочего дня гибкое, до 10:00); испытательный срок - 1 месяц; официальное трудоустройство, льготы и гарантии по трудовому кодексу, «белая» заработная плата; предоставление отпусков в удобное время (28 дней в год); бесплатная медицинская страховка, которая включает ведущие клиники Новосибирска: ЦНМТ, Академмедикал, Медицинский центр им. Е.Н. Мешалкина, НИИТО, а также сеть Дентал Сервис; мощное железо: Intel Core i7, SSD, 16GB RAM; современный софт: в работе используем Visual Studio 2017, GIT для хранения исходного кода, YouTrack для баг-трекинга и билд-сервер с TeamCity для автоматической сборки исходного кода, ОС и office-пакеты последней линейки; компенсация стоимости занятий в бассейне; уютный и просторный офис, удобные кресла, мощное железо, современный софт, ароматный кофе и многое-многое другое.  Как мы разрабатываем XTools Pro При разработке XTools Pro мы сталкиваемся с различными типами задач — это и разработка новых алгоритмов, и создание красивого и удобного интерфейса, и решение архитектурных проблем, связанных с необходимостью поддерживать несколько платформ. Мы стараемся быстро реагировать на запросы пользователей, включаем в продукт новые инструменты и улучшения. Количество разработчиков в команде зависит от текущих задач. У нас есть менеджер продукта, разработчики, технический писатель, тестировщики и дизайнер. Для качественного управления проектом и планирования новых версий применяем методологию Scrum и баг-трекер YouTrack. Большая часть продукта написана на C#, а на С реализованы алгоритмы. Когда требуется написать интеграционные, нагрузочные или системные тесты, используем Python, в частности фреймворк PyTest. Разработку ведем в среде Visual Studio, а для совместной работы над кодом используем Git. Для техподдержки используем Zendesk, и пользователи XTools Pro могут быть уверены, что ни один запрос не будет пропущен! Нравится наш проект и подход к разработке - присоединяйтесь к нам :)  ";"  работа в команде; 8-часовой рабочий день (начало рабочего дня гибкое, до 10:00); испытательный срок - 1 месяц; официальное трудоустройство, льготы и гарантии по трудовому кодексу, «белая» заработная плата; предоставление отпусков в удобное время (28 дней в год); бесплатная медицинская страховка, которая включает ведущие клиники Новосибирска: ЦНМТ, Академмедикал, Медицинский центр им. Е.Н. Мешалкина, НИИТО, а также сеть Дентал Сервис; мощное железо: Intel Core i7, SSD, 16GB RAM; современный софт: в работе используем Visual Studio 2017, GIT для хранения исходного кода, YouTrack для баг-трекинга и билд-сервер с TeamCity для автоматической сборки исходного кода, ОС и office-пакеты последней линейки; компенсация стоимости занятий в бассейне; уютный и просторный офис, удобные кресла, мощное железо, современный софт, ароматный кофе и многое-многое другое.  Как мы разрабатываем XTools Pro При разработке XTools Pro мы сталкиваемся с различными типами задач — это и разработка новых алгоритмов, и создание красивого и удобного интерфейса, и решение архитектурных проблем, связанных с необходимостью поддерживать несколько платформ. Мы стараемся быстро реагировать на запросы пользователей, включаем в продукт новые инструменты и улучшения. Количество разработчиков в команде зависит от текущих задач. У нас есть менеджер продукта, разработчики, технический писатель, тестировщики и дизайнер. Для качественного управления проектом и планирования новых версий применяем методологию Scrum и баг-трекер YouTrack. Большая часть продукта написана на C#, а на С реализованы алгоритмы. Когда требуется написать интеграционные, нагрузочные или системные тесты, используем Python, в частности фреймворк PyTest. Разработку ведем в среде Visual Studio, а для совместной работы над кодом используем Git. Для техподдержки используем Zendesk, и пользователи XTools Pro могут быть уверены, что ни один запрос не будет пропущен! Нравится наш проект и подход к разработке - присоединяйтесь к нам :)  ";NET (C#, WPF), Git. Знание и понимание ООП. Владение английским языком на уровне чтения технической документации (intermediate). Ответственность, умение работать...;Разрабатывать модули/плагины к ArcGIS Desktop на С# .NET с использованием WPF.;"C#;.NET Framework;WPF;Английский язык;Git";0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;1;1;0;0;0;0;0;0;0;1
111;77;33802651;Старший разработчик C# (Senior C# developer);Новосибирск;2;4;Сигнатек;0.03333333333333333;"СИГНАТЕК - один из ведущих российских разработчиков профессионального оборудования в области сбора, распределения и обработки информации для субъектов оперативно-разыскной деятельности, а также решений СОРМ (ТС ОРМ) для операторов связи и производителей телекоммуникационного оборудования. Мы разрабатываем и внедряем IT-решения для государственных ведомств, которые поддерживают безопасность общества. Если тебе интересно подключиться к развитию систем для безопасности общества Если тебе интересно участвовать в решении сложных и нестандартных задач Если знаешь и хочешь применять Юнит-тесты на практике Если хочешь разрабатывать современные web-приложения на Angular 8/.Net core Если умеешь работать с базами данных, с чужим кодом, любишь работать в команде Тогда мы тебя ждем! Ты сможешь самореализоваться и приобрести новый опыт. Чем будешь заниматься: В команде с тимлидом и 3-4 разработчиками, аналитиком и тестировщиком разрабатывать новые модули для комплексов, которые уже сейчас используются по всей России. У нас тебя ждет:  Современный, комфортный офис в Технопарке Академгородка Хорошие условия работы: уютные просторные рабочие кабинеты до 6 человек, тренажерный зал, массажное кресло, сауна, комната отдыха (зимний сад), библиотека. Гибкое время работы. Программа дополнительного медицинского страхования (ДМС), включая стоматологию и стационар. Возможности для профессионального развития, внутреннее и внешнее обучение и посещение конференций Фиксированный размер 100% белой зарплаты. Корпоративные мероприятия как внутренние, так и с выездом в Москву на мероприятия Группы компаний и Холдинга.  Ждем твое резюме! Ключевые навыки: С#; .Net Core; Angular; TypeScript; ASP.Net Web API; WCF; GIT; TFS; DI; MsTest; NUnit; Moq; MS SQL; SQLite; PostgreSQL; Windows; Linux;";;"Ключевые навыки: С#; .Net Core; Angular; TypeScript; ASP.Net Web API; WCF; GIT; TFS; DI; MsTest; NUnit; Moq; MS SQL; SQLite...";Мы разрабатываем и внедряем IT-решения для государственных ведомств, которые поддерживают безопасность общества.;"C#;.NET Framework";0;0;0;0;1;0;0;0;1;1;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0
112;99;33214651;Математик-программист С++;Новосибирск;2;4;Бриксис Текноледжис Раша;0.06666666666666667;Ищем разработчиков, готовых применить на практике знания математики при разработке инновационного ПО для инженеров и архитекторов. Познакомим с предметной областью, гарантируем интересные творческие задачи. Опыт промышленного программирования не обязателен - мы рассматриваем и студенческие резюме с примерами оригинального кода на С++. Обязанности:  участие в коллективной разработке BricsCAD, популярной системы автоматизации проектных работ (САПР) в архитектурно-строительной и машиностроительной областях разработка конечно-пользовательских инструментов параметрического и прямого моделирования трёхмерных тел и поверхностей, генерации чертёжных видов по трёхмерным моделям реализация эффективных алгоритмов, создание и тестирование нового кода сопровождение существующего кода  Требования:  уверенные базовые знания С++ , см. например B. Stroustrup: The C++ Programming Language (4th Edition) хорошая математическая подготовка: аналитическая геометрия, дискретная математика технический английский (устно и письменно)  Будет плюсом:  опыт промышленного программирования в составе команды разработчиков, знание процессов коллективной разработки ПО, владение средствами разработки, системами контроля версий опыт самостоятельного проектирования программных архитектур и организации межмодульного взаимодействия в рамках программного приложения опыт работы с библиотеками STL (контейнеры, алгоритмы, multithreading), boost, wxWidgets, знание шаблонов проектирования (Gang of Four) опыт разработки коммерческого ПО, обрабатывающего большие объёмы данных в реальном времени (САПР, ГИС, СУБД) опыт разработки вычислительных библиотек и приложений машинной графики опыт разработки параллельных алгоритмов и многопоточных приложений желание и умение разбираться с существующим кодом  Условия:  официальное трудоустройство (бессрочный трудовой договор, ведение трудовых книжек) конкурентная зарплата, выплачиваемая на 100% в белую со всеми положенными страховыми отчислениями ежегодная индексация зарплаты по итогам переаттестации возможности карьерного роста в рамках интенсивно развивающейся международной компании просторный современный офис в башне Технопарка Новосибирского Академгородка охраняемая парковка, напитки и закуски за счёт компании пять недель оплачиваемого отпуска в год ;  официальное трудоустройство (бессрочный трудовой договор, ведение трудовых книжек) конкурентная зарплата, выплачиваемая на 100% в белую со всеми положенными страховыми отчислениями ежегодная индексация зарплаты по итогам переаттестации возможности карьерного роста в рамках интенсивно развивающейся международной компании просторный современный офис в башне Технопарка Новосибирского Академгородка охраняемая парковка, напитки и закуски за счёт компании пять недель оплачиваемого отпуска в год ;Технический английский (устно и письменно). Опыт промышленного программирования в составе команды разработчиков, знание процессов коллективной разработки ПО, владение средствами разработки...;Участие в коллективной разработке BricsCAD, популярной системы автоматизации проектных работ (САПР) в архитектурно-строительной и машиностроительной областях. Разработка конечно-пользовательских...;"ООП;C++;MS Visual Studio;SVN";0;0;0;0;1;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;1
113;32;33568378;Инженер-программист С++/QNX;Омск;2;3;Прософт-Системы;0.8;"Инженерная компания Прософт-Системы набирает команду опытных Разработчиков С++ в офис разработки в Екатеринбург. Мы ищем специалистов, которые примeт участие в разработке ПО ПЛК REGUL и ПТК AlfaREGUL. ПЛК REGUL – наша флагманская линейка контроллеров для автоматизации технологических процессов. Программно-технический комплекс AlfaRegul – симбиоз высокого уровня визуализации и управления. Основные задачи:  Разработка нового и переработка существующего ПО для промышленных контроллеров; Сопровождение разработанного ПО.  Пожелания к кандидату:  Готовность к переезду в Екатеринбург; Опыт разработка кроссплатформенных приложений на С++ под QNX; Разработка эффективных многопоточных приложений; Умение создавать надежный, тестируемый, хорошо документированный исходный код; Знание и желание следовать принципам TDD; Опыт работы в командных проектах; Быстрая обучаемость; Опыт разработки и отладки драйверов устройств, разработки Embedded ПО, знание .Net будет плюсом.  Мы предлагаем:  Заработная плата: оклад + квартальные премии, стартовые условия обсуждаются в зависимости от квалификации, опыта работы; Компенсация аренды жилья; Трудовые отношения в полном соответствии с ТК РФ; ДМС, компенсация спортивного абонемента. ";"  Заработная плата: оклад + квартальные премии, стартовые условия обсуждаются в зависимости от квалификации, опыта работы; Компенсация аренды жилья; Трудовые отношения в полном соответствии с ТК РФ; ДМС, компенсация спортивного абонемента. ";Готовность к переезду в Екатеринбург. Опыт разработка кроссплатформенных приложений на С++ под QNX. Разработка эффективных многопоточных приложений. Умение создавать надежный...;Разработка нового и переработка существующего ПО для промышленных контроллеров. Сопровождение разработанного ПО.;"C/C++;QNX;Linux";0;0;0;0;1;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
114;66;33871700;Middle .NET-разработчик DirectumRX (в г. Ижевск);Омск;2;3;DIRECTUM;0.06666666666666667;"Мы разрабатываем систему электронного документооборота DirectumRX и сейчас активно развиваем веб-клиент для продукта. Для того, чтобы увеличить мощность команды, которая занимается разработкой платформы, мы ищем middle .NET-разработчика, готового переехать в Ижевск. Готовы предоставить всё, что для этого нужно: достаточный уровень оплаты, обучить и помочь вникнуть, дать определенную свободу в реализации решений. Требуемый опыт:  хорошее знание .NET; опыт разработки веб-приложений; опыт использования реляционных СУБД (MSSQL, PostgreSQL).  Дополнительными плюсами будут:  опыт разработки frontend: React/Redux, JavaScript ES6, ES7 (Babel), WebPack; знание NHibernate; знание .Net Core; знание Python.  Технологический стек проекта:  backend: .NET Framework 4.5, ASP.NET WebAPI, SignalR, .NET Core; frontend: React/Redux, JavaScript ES6, ES7 (Babel), WebPack, FlowType; работа с данными: MS SQL Server, PostgreSQL, ADO.NET, NHibernate, Redis; инструменты разработки: MS Visual Studio 2017, Visual Studio Code, PyCharm; инфраструктура: Python; работа с кодом: TFS 2017, Git.  Ближайшие задачи на проект:  увеличить масштабируемость системы для работы 100к пользователей и 2млрд объектов; завершить переход от Continuous Integration к Continuous Delivery; создать систему получения обратной связи от пользователей и обкатки различных вариантов фич; переход на СПО на всех узлах системы (офисное ПО, СУБД, хостинг сервисов); завершить переход на микросервисную архитектуру: выделение нужных сервисов и рефакторинг кода, централизованное управление/развертывание сервисов, масштабирование нагрузки; движение к самобалансирующейся системе: автодиагностика системы, автоматическая балансировка нагрузки по сервисам системы, автоблокировка/отключение неоптимальных с точки зрения нагрузки элементов; значительное развитие возможностей хранилищ неструктурированных данных в системе: разные виды хранилищ, политики хранения и перемещения данных между хранилищами; быстрый и релевантный поиск по хранилищам данных на масштабах миллиардов объектов.  Организация работы на проекте:  используем Continuous Integration; процесс разработки построен на основе гибких методологий: разработчики сами определяют сроки реализации, архитектуру и способы выполнения задач; нам важно качество кода, мы выделяем время на рефакторинг и тех. долг; code review, анализ производительности.  Уровень зарплаты обсуждается индивидуально по результатам собеседования";;Требуемый опыт: Хорошее знание .NET. Опыт разработки веб-приложений. Опыт использования реляционных СУБД (MSSQL, PostgreSQL). Дополнительными плюсами будут: Опыт разработки...;Организация работы на проекте: Используем Continuous Integration. Разработчики сами определяют сроки реализации, архитектуру и способы выполнения задач. Code review, анализ...;"Python;C#;PostgreSQL;Git;ASP.NET;.NET Framework;TFS;Microsoft Visual Studio;Базы данных";0;0;0;0;1;0;0;0;1;0;1;0;0;1;0;0;0;1;1;1;0;1;0;0;0;0;0;1
115;71;34215084;Ведущий разработчик .net [id14210];Омск;2;3;Газпром нефть;0.1;"В дочернем обществе ПАО Газпром Нефть в Управлении технологий разработки открыта вакансия Ведущего разработчика .NET Функционал:  Разработка новых и развитие существующих бизнес-приложений на платформе .NET; Поддержка существующих web-приложений на платформе .NET в качестве 3-ей линии поддержки: решение обращений и инцидентов, регламентные работы, консультирование 2-ой линии поддержки и ключевых пользователей по вопросам функционирования систем; Участие в подготовке документации (ТЗ, спецификации, инструкции) к разрабатываемым решениям;  Технические компетенции:  Языки программирования С#, Язык запросов SQL, PowerShell; Умение работать с системами контроля версий Git/SVN/TFVC Понимание работы механизмов автосборки/автопоставки  Мы предлагаем:  работу в стабильной, динамично развивающейся компании; перспективу профессионального роста, возможность обучения; ДМС, страхование жизни; годовой бонус по результатам деятельности; уровень заработной платы обсуждается по итогам собеседования. ";"  работу в стабильной, динамично развивающейся компании; перспективу профессионального роста, возможность обучения; ДМС, страхование жизни; годовой бонус по результатам деятельности; уровень заработной платы обсуждается по итогам собеседования. ";Языки программирования С#, Язык запросов SQL, PowerShell. Умение работать с системами контроля версий Git/SVN/TFVC. Понимание работы механизмов автосборки...;Разработка новых и развитие существующих бизнес-приложений на платформе .NET. Поддержка существующих web-приложений на платформе .NET в качестве 3...;"C#;SQL;Git;PowerShell;.NET";0;0;0;0;1;0;0;0;1;0;1;0;0;1;0;0;0;1;1;0;1;0;0;0;0;0;0;1
116;77;33266954;Разработчик .NET [id 16195];Омск;2;3;Газпром нефть;0.1;"В настоящий момент открыта позиция Главного специалиста в отделе программного обеспечения Дочерней компании ПАО Газпром нефть. Наша команда занимается системой управления ИТ-сервисами на платформе HP Service Manager (JavaScript, SQL), а также развитием внутреннего портала самообслуживания (SharePoint, ASP.Net). Мы ждем от тебя:  понимание принципов ООП, SOLID; знание: JavaScript, HTML, CSS; опыт написания запросов на MS SQL; будет плюсом опыт разработки веб приложений: С#, .Net; опыт работы с Agile\Scrum.  С нами ты будешь:  работать в сплочённом коллективе, где коллеги становятся настоящими друзьями; развиваться и становиться профессионалом, мы готовы делиться опытом; влиять на конечный результат и понимать бизнес-логику: следуем принципам Agile; получать корпоративные льготы: ДМС с первого рабочего дня. ";;Понимание принципов ООП, SOLID. Знание: JavaScript, HTML, CSS. Опыт написания запросов на MS SQL. Будет плюсом опыт разработки веб приложений...;;"ASP.NET;JavaScript;HTML;ООП;CSS;MS SQL";0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;1;1;1;0;0;1;1
117;84;34018512;Senior .Net developer (в Новосибирск);Омск;2;3;True Engineering;0.06666666666666667;Вакансия с переездом в Новосибирск! True Engineering – лаборатория технологических инноваций. Стратегические партнеры по цифровой трансформации бизнеса S7 Airlines, Leroy Merlin, «ВСК», «Ингосстрах», «АльфаСтрахование», ГК «ЭФКО», Imperial Tobacco и других. Проектируем и строим цифровые высокодоступные Business Critical платформы. Автоматизируем Core бизнес, создаем клиентские сервисы и сервисы для партнерских сетей. Наши герои - это люди. Именно они творят настоящую история о настоящих профессионалах, настоящих инженерах, настоящих нас. Мы собрали отличную команду в 150 инженеров и продолжаем расти. Ценим профессионализм, простоту, душевность и юмор. С азартом беремся за работу, играем в долгую, принимаем решения и делаем осознанный выбор. Выбор быть настоящими. Зовем приложить руку к разработке по-настоящему полезных и красивых решений. Увидеть на практике Continuous Integration, Continuous Delivery, Continuous Deployment. Что мы ждем от настоящего инженера:  отличное знание платформы .NET (C#) хорошее понимание ASP.NET/ASP.NET MVC уверенное знание принципов OOП, SOLID, знание шаблонов проектирования и умение их применять опыт работы с MS SQL Server навыки работы с ORM знакомство с RabbitMQ позитивное и внимательное отношение к юнит-тестам и интеграционным тестам навыки работы в Git  Во многих наших проектах используются технологии, знакомство с которыми будет плюсом:  .Net Core, микросервисы, Rabbit MQ, MassTransit, Docker, Kubernetes, Entity Framework,TypeScript, ELK, Git  Продукт: Управление агентской сетью продаж авиабилетов. Прозрачность, достоверность, On-line. True Employer: От нас сильная команда дизайна и разработки, поддержка PM, профессиональное окружение, современный технологический стек. Умные, честные, открытые коллеги. Простор для инженерной мысли и уютная рабочая среда. CB  Трудоустройство по ТК РФ Белая заработная плата Бесплатный спорт, бассейн Гибкий рабочий график Красивый офис Легендарные корпоративы Спортивные команды, турник в офисе Корпоративная библиотека Плюшки Закрытая парковка  True Engineering - кто мы? Проектируем возможности, работаем на результат, делаем на перспективу. К нам приходят с бизнес-задачей, а мы переводим ее в плоскость информационных технологий и решаем. Инженерный подход позволяет закладывать в решение возможность его развития и глубокой модернизации. Создавать новые конкурентные преимущества для бизнеса. Мы инженеры ИТ-отрасли. Смотрим в будущее, мысленно мы всегда на шаг впереди. Делаем сегодня то, что приведет нас в завтра. Осознанно и рачительно относимся к ресурсам. Ловим технологические тренды, исследуем, применяем инструменты на практике. Умеем и любим учиться, создаем технологические компетенции внутри себя, растим отраслевую бизнес-экспертизу. Создание ценности - наша главная цель. Придумать работающее решение, создать его и добиться бизнес-результата. Знать, что в нем есть кусочек тебя лично, и ты можешь увидеть его в реальных цифрах, графиках, бизнес-показателях использования информационных систем. Наши технологические компетенции – Engineering, Data Mining  Machine Learning, DevOps, Design  Digital. Cтек технологий – Java, .Net, Angular, Vue, iOS, Android. Наш офис находится в новосибирском Академгородке. Мы помогаем с переездом из других городов. Если ты хочешь присоединиться к настоящим инженерам, напиши нам;;Отличное знание платформы .NET (C#). Хорошее понимание ASP.NET/ASP.NET MVC. Уверенное знание принципов OOП, SOLID, знание шаблонов проектирования и умение...;Продукт: Управление агентской сетью продаж авиабилетов. Прозрачность, достоверность, On-line. Закрытая парковка.;".NET Framework;.Net Core;Entity Framework;MS SQL Server";0;0;0;0;1;0;0;0;1;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1
